Gene stable ID	UniProtKB Gene Name ID	Gene name
ENSMUSG00000099386		Gm28255
ENSMUSG00000095103		Gm21171
ENSMUSG00000095785	Q810R8	Gm20924
ENSMUSG00000099487		Gm21848
ENSMUSG00000101507		Gm29457
ENSMUSG00000093993	A0A087WQC7	Gm20736
ENSMUSG00000093993	J3QNV4	Gm20736
ENSMUSG00000100956		Gm28558
ENSMUSG00000100942		Gm28560
ENSMUSG00000100333		Gm28561
ENSMUSG00000100126		Gm29584
ENSMUSG00000101679		Gm20936
ENSMUSG00000099434		Gm20934
ENSMUSG00000100993		Gm21895
ENSMUSG00000099778		Gm28134
ENSMUSG00000101512		Gm28135
ENSMUSG00000100136		Gm20933
ENSMUSG00000101256		Gm28133
ENSMUSG00000101758		Gm28137
ENSMUSG00000099395		Gm28138
ENSMUSG00000100982		Gm21837
ENSMUSG00000099368		Gm21910
ENSMUSG00000101010		Gm21889
ENSMUSG00000100447		Gm29378
ENSMUSG00000100607		Gm29379
ENSMUSG00000099829		Gm29380
ENSMUSG00000101278		Gm29381
ENSMUSG00000101442		Gm28795
ENSMUSG00000096666	Q5M8R5	Gm20852
ENSMUSG00000100373		Gm29003
ENSMUSG00000102077		Gm29001
ENSMUSG00000099852		Gm29002
ENSMUSG00000095302	Q149W4	Ssty2
ENSMUSG00000100569		Gm28646
ENSMUSG00000100809		Gm28612
ENSMUSG00000099962		Gm28613
ENSMUSG00000100547		Gm28611
ENSMUSG00000099755		Gm21114
ENSMUSG00000099457		Gm21794
ENSMUSG00000101313		Gm29219
ENSMUSG00000100478		Gm29632
ENSMUSG00000101083		Gm29631
ENSMUSG00000102118		Gm29637
ENSMUSG00000096881		Gm20874
ENSMUSG00000099716		Gm29082
ENSMUSG00000101794		Gm29217
ENSMUSG00000101529		Gm29636
ENSMUSG00000099335		Gm29635
ENSMUSG00000100897		Gm29634
ENSMUSG00000101139		Gm29639
ENSMUSG00000101825		Gm21806
ENSMUSG00000099976		Gm20935
ENSMUSG00000099501		Gm29662
ENSMUSG00000099991		Gm29660
ENSMUSG00000101358		Gm29661
ENSMUSG00000101816		Gm29659
ENSMUSG00000096016	J3QNI1	Gm20937
ENSMUSG00000096016	A0A087WQA3	Gm20937
ENSMUSG00000101861		Gm29450
ENSMUSG00000101598		Gm29449
ENSMUSG00000102230		Gm31335
ENSMUSG00000104345		Gm37690
ENSMUSG00000102772		Gm32114
ENSMUSG00000103425		Gm37075
ENSMUSG00000102486		Gm37921
ENSMUSG00000103250		Gm32180
ENSMUSG00000103077		Gm38371
ENSMUSG00000103787		Gm37657
ENSMUSG00000103987		Gm37448
ENSMUSG00000103063		Gm33163
ENSMUSG00000102957		Gm21065
ENSMUSG00000103269		Gm36978
ENSMUSG00000103954		Gm37721
ENSMUSG00000103894		Gm37129
ENSMUSG00000103795		Gm37990
ENSMUSG00000103919	A0A087WRK1	Gm21366
ENSMUSG00000103812		Gm33954
ENSMUSG00000104259		Gm37538
ENSMUSG00000102487		Gm21871
ENSMUSG00000102847		Gm34274
ENSMUSG00000103773		Gm34217
ENSMUSG00000102347		Gm21469
ENSMUSG00000104480		Gm21661
ENSMUSG00000104062		Gm37952
ENSMUSG00000103231		Gm21907
ENSMUSG00000102318		Gm37627
ENSMUSG00000103074		Gm20925
ENSMUSG00000102965		Gm20926
ENSMUSG00000104289		Gm37454
ENSMUSG00000102730		Gm38138
ENSMUSG00000102529		Gm29740
ENSMUSG00000103589		Gm37840
ENSMUSG00000102396		Gm37574
ENSMUSG00000104247		Gm21768
ENSMUSG00000104255		Gm37172
ENSMUSG00000102598		Gm35670
ENSMUSG00000102402		Gm20840
ENSMUSG00000104228		Gm35955
ENSMUSG00000103029		Gm37687
ENSMUSG00000102239		Gm38296
ENSMUSG00000103153		Gm38290
ENSMUSG00000103086		Gm38121
ENSMUSG00000103327		Gm36047
ENSMUSG00000104500		Gm36345
ENSMUSG00000103236		Gm37157
ENSMUSG00000102911		Gm38017
ENSMUSG00000103008		Gm36468
ENSMUSG00000103058		Gm21845
ENSMUSG00000093868	Q62458	Gm20809
ENSMUSG00000102350		Gm37434
ENSMUSG00000103977		Gm37071
ENSMUSG00000102643		Gm37547
ENSMUSG00000103064		Gm36968
ENSMUSG00000103372		Gm37237
ENSMUSG00000102354		Gm38350
ENSMUSG00000102906		Gm20858
ENSMUSG00000103813		Gm31422
ENSMUSG00000104412		Gm37798
ENSMUSG00000104321		Gm37318
ENSMUSG00000103892		Gm31572
ENSMUSG00000103969		Gm21890
ENSMUSG00000102339		Gm21443
ENSMUSG00000102977		Gm37346
ENSMUSG00000102547		Gm38136
ENSMUSG00000103675		Gm37991
ENSMUSG00000103842		Gm37808
ENSMUSG00000104024		Gm33571
ENSMUSG00000103462		Gm32181
ENSMUSG00000101467		Gm28662
ENSMUSG00000101260		Gm28780
ENSMUSG00000101105		Gm21755
ENSMUSG00000099346		Gm20895
ENSMUSG00000101513		Gm28853
ENSMUSG00000101809		Gm28852
ENSMUSG00000099841		Gm28855
ENSMUSG00000101971		Gm28246
ENSMUSG00000101839		Gm28247
ENSMUSG00000102010		Gm28248
ENSMUSG00000101149		Gm20892
ENSMUSG00000101743		Gm28249
ENSMUSG00000101311		Gm28250
ENSMUSG00000100803		Gm28251
ENSMUSG00000100873		Gm28243
ENSMUSG00000101692		Gm28244
ENSMUSG00000100464		Gm21771
ENSMUSG00000102015		Gm21476
ENSMUSG00000101198		Gm29021
ENSMUSG00000099955		Gm28880
ENSMUSG00000099873		Gm28452
ENSMUSG00000101920		Gm28454
ENSMUSG00000099430		Gm28878
ENSMUSG00000100099		Gm28879
ENSMUSG00000100495		Gm29369
ENSMUSG00000100413		Gm21506
ENSMUSG00000100570		Gm29399
ENSMUSG00000101863		Gm29400
ENSMUSG00000099727		Gm29401
ENSMUSG00000099791		Gm20891
ENSMUSG00000101473		Gm20893
ENSMUSG00000101753		Gm28799
ENSMUSG00000099537		Gm28938
ENSMUSG00000101669		Gm28937
ENSMUSG00000099862		Gm28936
ENSMUSG00000101908		Gm21642
ENSMUSG00000100473		Gm21804
ENSMUSG00000101192		Gm29122
ENSMUSG00000101607		Gm28939
ENSMUSG00000101418		Gm28983
ENSMUSG00000099431		Gm28985
ENSMUSG00000101837		Gm20810
ENSMUSG00000100233		Gm20811
ENSMUSG00000100859		Gm28725
ENSMUSG00000099653		Gm28984
ENSMUSG00000100875		Gm28987
ENSMUSG00000100117		Gm28986
ENSMUSG00000101305		Gm29171
ENSMUSG00000099650		Gm28129
ENSMUSG00000101560		Gm28127
ENSMUSG00000101954		Gm28128
ENSMUSG00000096538		Gm21853
ENSMUSG00000099348		Gm28132
ENSMUSG00000099380		Gm28130
ENSMUSG00000101412		Gm28131
ENSMUSG00000099817		Gm29317
ENSMUSG00000099880		Gm29316
ENSMUSG00000101642		Gm29315
ENSMUSG00000101719		Gm28216
ENSMUSG00000100896		Gm28217
ENSMUSG00000099347		Gm28093
ENSMUSG00000101379		Gm28092
ENSMUSG00000100565		Gm28091
ENSMUSG00000101489		Gm28090
ENSMUSG00000100038		Gm29580
ENSMUSG00000100415		Gm28089
ENSMUSG00000101775		Gm28088
ENSMUSG00000095192		Gm21529
ENSMUSG00000100311		Gm29581
ENSMUSG00000094232		Gm21539
ENSMUSG00000099990		Gm29578
ENSMUSG00000101527		Gm21908
ENSMUSG00000096698		Gm21780
ENSMUSG00000099855		Gm28486
ENSMUSG00000094623		Gm21737
ENSMUSG00000100928		Gm28487
ENSMUSG00000101667	A0A087WPY7	Rbmyf4
ENSMUSG00000093918	O35698	Rbmyf5
ENSMUSG00000099455		Gm29288
ENSMUSG00000094511	J3QK27	Rbmyf6
ENSMUSG00000101141		Gm21139
ENSMUSG00000093987	O35698	Rbmyf7
ENSMUSG00000100285		Gm21147
ENSMUSG00000095948	O35698	Rbmyf8
ENSMUSG00000100960		Gm21156
ENSMUSG00000099970		Rhoay-ps2
ENSMUSG00000099660		Gm2316
ENSMUSG00000096520	Q60990	Rbmyf9
ENSMUSG00000101016		Gm2325
ENSMUSG00000100360		Gm28649
ENSMUSG00000099838		Gm8521
ENSMUSG00000100132		Gm18177
ENSMUSG00000101030		Gm28429
ENSMUSG00000100641		Gm28413
ENSMUSG00000101145		Gm28412
ENSMUSG00000100656		Gm8525
ENSMUSG00000100082		Gm28414
ENSMUSG00000101712		Gm28648
ENSMUSG00000101558		Gm28647
ENSMUSG00000100753		Gm29435
ENSMUSG00000101499		Vmn2r-ps139
ENSMUSG00000101108		Gm29038
ENSMUSG00000100300		Gm28191
ENSMUSG00000100683		Gm28186
ENSMUSG00000099514		Gm28241
ENSMUSG00000100446		Gm28242
ENSMUSG00000102680		Gm37222
ENSMUSG00000100984		Gm28357
ENSMUSG00000100137		Gm29352
ENSMUSG00000100958		Gm29351
ENSMUSG00000099575		Gm29350
ENSMUSG00000100597		Gm29349
ENSMUSG00000099410		Gm29355
ENSMUSG00000093927	J3QN17	Gm20918
ENSMUSG00000100792		Gm29161
ENSMUSG00000099766		Gm28767
ENSMUSG00000099726		Gm29160
ENSMUSG00000101576		Gm20915
ENSMUSG00000102115		Gm28766
ENSMUSG00000102102		Gm29159
ENSMUSG00000100292		Gm29198
ENSMUSG00000101081		Gm29193
ENSMUSG00000099815		Gm28430
ENSMUSG00000118404		Gm21746
ENSMUSG00000101525		Gm28593
ENSMUSG00000095148	J3QMQ9	Gm20873
ENSMUSG00000101707		Gm28916
ENSMUSG00000100275		Gm28915
ENSMUSG00000100472		Gm28918
ENSMUSG00000101055		Gm28443
ENSMUSG00000096686	J3KML6	Gm20830
ENSMUSG00000099505		Gm28442
ENSMUSG00000100161		Gm28445
ENSMUSG00000102039		Gm20788
ENSMUSG00000101479		Gm28997
ENSMUSG00000100939	A0A087WRP6	Gm28998
ENSMUSG00000100262		Gm28398
ENSMUSG00000100453		Gm28397
ENSMUSG00000100858		Gm28400
ENSMUSG00000099965		Gm28399
ENSMUSG00000100948		Gm28395
ENSMUSG00000118447		Gm21788
ENSMUSG00000100961		Gm28394
ENSMUSG00000100806		Gm28396
ENSMUSG00000101521		Gm28393
ENSMUSG00000094081	J3QK38	Gm20826
ENSMUSG00000101181		Vmn2r-ps149
ENSMUSG00000100645	A0A087WRP6	Gm28576
ENSMUSG00000100124		Gm28575
ENSMUSG00000101956		Gm28574
ENSMUSG00000101351		Gm28573
ENSMUSG00000100412		Gm28572
ENSMUSG00000102026		Gm28571
ENSMUSG00000099800		Gm28570
ENSMUSG00000099861	A0A087WSM5	Gm29049
ENSMUSG00000095324	J3QM67	Gm20825
ENSMUSG00000101616		Gm29047
ENSMUSG00000100258		Gm29045
ENSMUSG00000101229		Gm29046
ENSMUSG00000101456		Gm29043
ENSMUSG00000100421		Gm29044
ENSMUSG00000103618		Gm37951
ENSMUSG00000101928	A0A087WS97	Gm20824
ENSMUSG00000100239		Gm28146
ENSMUSG00000100460		Gm28145
ENSMUSG00000101331		Gm28148
ENSMUSG00000101366		Gm28147
ENSMUSG00000101142		Gm28142
ENSMUSG00000100047		Gm28141
ENSMUSG00000101858		Gm28144
ENSMUSG00000100933		Gm28143
ENSMUSG00000100804		Gm28150
ENSMUSG00000101672		Gm28149
ENSMUSG00000099929		Gm28098
ENSMUSG00000099939		Gm28330
ENSMUSG00000100491		Gm28331
ENSMUSG00000099566		Gm28099
ENSMUSG00000101053	J3KMI0	Gm20815
ENSMUSG00000101732		Gm28328
ENSMUSG00000101056		Gm28329
ENSMUSG00000099904		Gm28270
ENSMUSG00000099523		Gm28327
ENSMUSG00000100542		Gm28097
ENSMUSG00000099956		Gm29365
ENSMUSG00000101095		Gm29329
ENSMUSG00000100463		Gm28848
ENSMUSG00000101977		Gm28846
ENSMUSG00000100661		Gm29471
ENSMUSG00000100571		Gm29474
ENSMUSG00000100049		Gm28506
ENSMUSG00000100477		Gm28507
ENSMUSG00000100800		Gm21301
ENSMUSG00000099439		Gm29142
ENSMUSG00000095032	J3QQ23	Gm21310
ENSMUSG00000099372		Gm28509
ENSMUSG00000101699		Gm28508
ENSMUSG00000095242	J3QM72	Gm20834
ENSMUSG00000100742		Gm28953
ENSMUSG00000100730		Gm20776
ENSMUSG00000100567		Gm28958
ENSMUSG00000094838	J3KMI7	Gm20828
ENSMUSG00000101319		Gm28957
ENSMUSG00000101789		Gm28956
ENSMUSG00000100015		Gm28952
ENSMUSG00000099572		Gm28951
ENSMUSG00000101690		Gm28390
ENSMUSG00000101842		Gm28391
ENSMUSG00000101871		Gm28389
ENSMUSG00000100919		Gm28655
ENSMUSG00000101123		Gm28654
ENSMUSG00000101276		Gm28657
ENSMUSG00000100368		Gm28656
ENSMUSG00000103330		Gm35108
ENSMUSG00000104505		Gm37739
ENSMUSG00000104468		Gm21736
ENSMUSG00000102251		Gm37654
ENSMUSG00000102366		Gm37044
ENSMUSG00000103909		Gm31511
ENSMUSG00000102835		Gm37572
ENSMUSG00000103943		Gm37344
ENSMUSG00000102624		Gm37059
ENSMUSG00000102138		Gm31942
ENSMUSG00000102582		Gm37440
ENSMUSG00000103666		Gm38185
ENSMUSG00000104207		Gm37395
ENSMUSG00000102392		Gm37577
ENSMUSG00000095172	J3KMI7	Gm20822
ENSMUSG00000102754		Gm38183
ENSMUSG00000103167		Gm38149
ENSMUSG00000102387		Gm38145
ENSMUSG00000102208		Gm32033
ENSMUSG00000102265		Gm32447
ENSMUSG00000104490		Gm20770
ENSMUSG00000103112		Gm38016
ENSMUSG00000103234		Gm37158
ENSMUSG00000102288		Gm36998
ENSMUSG00000103417		Gm33112
ENSMUSG00000094829		Gm21809
ENSMUSG00000102867		Gm37635
ENSMUSG00000102968		Gm35070
ENSMUSG00000103796		Gm38094
ENSMUSG00000102552		Gm21763
ENSMUSG00000104426		Gm38369
ENSMUSG00000102304		Gm35843
ENSMUSG00000102195		Gm38168
ENSMUSG00000104506		Gm37740
ENSMUSG00002074919		Gm54350
ENSMUSG00000102913		Gm37723
ENSMUSG00000103664		Gm36261
ENSMUSG00000103005		Gm37898
ENSMUSG00000103752		Gm36467
ENSMUSG00000102551		Gm37927
ENSMUSG00000102255		Gm36891
ENSMUSG00000103365		Gm36929
ENSMUSG00000103829		Gm38174
ENSMUSG00000103023		Gm20910
ENSMUSG00000103689		Gm30598
ENSMUSG00000094294	Q5FWB5	Gm20909
ENSMUSG00000093848	Q62460	Gm20865
ENSMUSG00000102429		Gm37462
ENSMUSG00000102849		Gm37658
ENSMUSG00000102513		Gm32347
ENSMUSG00000102966		Gm31123
ENSMUSG00000104425		Gm38370
ENSMUSG00000102146		Gm38054
ENSMUSG00000102159		Gm37476
ENSMUSG00000102506		Gm37369
ENSMUSG00000102826		Gm38181
ENSMUSG00000101796		1700020D14Rik
ENSMUSG00000101492		Gm29089
ENSMUSG00000100968		Gm2098
ENSMUSG00000053211	P10925	Zfy1
ENSMUSG00000069053	P31254	Uba1y
ENSMUSG00000101036		Gm28588
ENSMUSG00000101107		Gm28587
ENSMUSG00000101666		Rhoay-ps3
ENSMUSG00000056673	A0A9K3AWU9	Kdm5d
ENSMUSG00000056673	A0A087WR43	Kdm5d
ENSMUSG00000056673	Q8BQM3	Kdm5d
ENSMUSG00000056673	Q62240	Kdm5d
ENSMUSG00000075874		n-R5s1
ENSMUSG00002076920		Gm54351
ENSMUSG00000069049	A0A9K3FHH7	Eif2s3y
ENSMUSG00000069049	Q9Z0N2	Eif2s3y
ENSMUSG00000099876		Gm29650
ENSMUSG00000068457	G3X9F2	Uty
ENSMUSG00000068457	E9Q504	Uty
ENSMUSG00000068457	D6RJL0	Uty
ENSMUSG00000068457	E9PWW8	Uty
ENSMUSG00000068457	Q3UQE8	Uty
ENSMUSG00000068457	D3Z2A3	Uty
ENSMUSG00000068457	D6RFT4	Uty
ENSMUSG00000069045	A0A087WQV7	Ddx3y
ENSMUSG00000069045	A0A9K3AWW9	Ddx3y
ENSMUSG00000069045	Q62095	Ddx3y
ENSMUSG00000101059		Gm4017
ENSMUSG00000099809		Gm18665
ENSMUSG00000069044	F8VPU6	Usp9y
ENSMUSG00000077793		Gm25565
ENSMUSG00000100842		Gm17790
ENSMUSG00000101947		Gm29167
ENSMUSG00000100619		Gm8446
ENSMUSG00000100877		Gm28534
ENSMUSG00000100576		Gm28975
ENSMUSG00000100326		Gm28974
ENSMUSG00000100356		Gm18797
ENSMUSG00000101443		Rhoay-ps1
ENSMUSG00000000103	P20662	Zfy2
ENSMUSG00000099614		Uba1y-ps2
ENSMUSG00000099973		Gm18796
ENSMUSG00000099888		Gm29552
ENSMUSG00000100445		Gm29550
ENSMUSG00000102072		Gm29551
ENSMUSG00000101290		Gm8480
ENSMUSG00000100103		Gm29553
ENSMUSG00002075837		Gm54352
ENSMUSG00000102120		Gm28630
ENSMUSG00000099445		Gm28629
ENSMUSG00000094881	A9Z055	H2al2c
ENSMUSG00000099748		Uba1y-ps1
ENSMUSG00000069036	Q53WV7	Sry
ENSMUSG00000101064		Gm18798
ENSMUSG00000095573	A9Z055	H2al2b
ENSMUSG00000101114		Gm28628
ENSMUSG00000102053	A0A087WR82	Rbmyf1
ENSMUSG00000100700		Gm6137
ENSMUSG00000101066		Gm8498
ENSMUSG00000094658	O35698	Rbmy
ENSMUSG00000095852	B2RWR6	Rbmyf2
ENSMUSG00000100145		Gm8502
ENSMUSG00000099405		Gm8506
ENSMUSG00000091987	B2RWR6	Rbmyf3
ENSMUSG00000099728		Gm8510
ENSMUSG00000101106		Gm28819
ENSMUSG00000121282		
ENSMUSG00000101786		Gm28840
ENSMUSG00000121285		Gm28840
ENSMUSG00000101444		Gm29179
ENSMUSG00000121289		
ENSMUSG00000100898		Gm29178
ENSMUSG00000121290		
ENSMUSG00000102129		Gm28969
ENSMUSG00000121291		
ENSMUSG00000100379		Gm28677
ENSMUSG00000121292		
ENSMUSG00000099685		Gm29617
ENSMUSG00000121293		
ENSMUSG00000100559		Gm20803
ENSMUSG00000121320		Gm20879
ENSMUSG00000101326		Gm28835
ENSMUSG00000121321		
ENSMUSG00000100322		Gm29624
ENSMUSG00000121323		
ENSMUSG00000100165		Gm28253
ENSMUSG00000121324		
ENSMUSG00000101177		Gm29586
ENSMUSG00000121327		
ENSMUSG00000100988		Gm28136
ENSMUSG00000121328		
ENSMUSG00000101032		Gm29377
ENSMUSG00000121329		
ENSMUSG00000101202		Gm28749
ENSMUSG00000121330		
ENSMUSG00000099570		Gm29000
ENSMUSG00000121332		Orly
ENSMUSG00000101686		Gm29633
ENSMUSG00000121333		
ENSMUSG00000101164		Gm29218
ENSMUSG00000121334		
ENSMUSG00000118461		Gm21679
ENSMUSG00000121343		Gm21679
ENSMUSG00000102088		Gm21064
ENSMUSG00000121459		Gm21064
ENSMUSG00000099684		4921509O09Rik
ENSMUSG00000121460		
ENSMUSG00000100312		Gm29048
ENSMUSG00000121461		
ENSMUSG00000091749		Tspy-ps
ENSMUSG00000121462		Tspy-ps
ENSMUSG00000102170		Gm20781
ENSMUSG00000095365	Q9D3U4	Rbm31y
ENSMUSG00000102421		Gm37325
ENSMUSG00000104032		Gm20833
ENSMUSG00000102400		Gm37865
ENSMUSG00000102520		Gm36941
ENSMUSG00000102726		Gm37937
ENSMUSG00000102739	Q3TTD8	Gm20772
ENSMUSG00000094325	Q3TTD8	Gm20831
ENSMUSG00000103757		Gm37286
ENSMUSG00000103994		Gm38028
ENSMUSG00000095267	J3QPX2	Ssty1
ENSMUSG00000103917		Gm38072
ENSMUSG00000104439		Gm20851
ENSMUSG00000104446		Gm30312
ENSMUSG00000103514		Gm37433
ENSMUSG00000102150		Gm37473
ENSMUSG00000103782		Gm37656
ENSMUSG00000104050		Gm38127
ENSMUSG00000102264		Gm30638
ENSMUSG00000121531		
ENSMUSG00000094161		Gm21904
ENSMUSG00000096819		Srsy
ENSMUSG00000095879		Gm21764
ENSMUSG00000121532		
ENSMUSG00000104510		Gm34015
ENSMUSG00000095520	J3QPZ4	Gm20877
ENSMUSG00000103602		Gm33191
ENSMUSG00000102586		Gm38003
ENSMUSG00000121533		
ENSMUSG00000094135		Gm21379
ENSMUSG00000103361		Gm36928
ENSMUSG00000104267	A0A0A6YXX7	Gm20807
ENSMUSG00000103352		Gm38084
ENSMUSG00000102335		Gm37231
ENSMUSG00000103474		Gm37252
ENSMUSG00000103468	Q3TTD8	Gm21440
ENSMUSG00000093903	J3QPX2	Gm21454
ENSMUSG00000103176		Gm37147
ENSMUSG00000104522		Gm38159
ENSMUSG00000102177		Gm37870
ENSMUSG00000102346		Gm37378
ENSMUSG00000102174		Gm36398
ENSMUSG00000102583		Gm37441
ENSMUSG00000104048		Gm37561
ENSMUSG00000104404		Gm36728
ENSMUSG00000102799		Gm32295
ENSMUSG00000102613		Gm20836
ENSMUSG00000103524		Gm37263
ENSMUSG00000121535		
ENSMUSG00000121536		
ENSMUSG00000121537		
ENSMUSG00000100564		Gm28682
ENSMUSG00000101215		Gm28569
ENSMUSG00000100206		Gm28681
ENSMUSG00000100765		Gm28684
ENSMUSG00000101475		Gm21316
ENSMUSG00000099713		Gm21923
ENSMUSG00000099831		Gm28683
ENSMUSG00000101868		Gm28680
ENSMUSG00000100914		Gm28679
ENSMUSG00000121538		
ENSMUSG00000121539		
ENSMUSG00000121540		
ENSMUSG00000121541		
ENSMUSG00000095807		Gm21405
ENSMUSG00000101317		Gm28284
ENSMUSG00000101244		Gm29368
ENSMUSG00000100085		Gm21413
ENSMUSG00000101424		Gm28073
ENSMUSG00000100264		Gm21419
ENSMUSG00000100715		Gm28074
ENSMUSG00000100582		Gm21428
ENSMUSG00000099551		Gm28072
ENSMUSG00000096347		Gm21758
ENSMUSG00000101531		Gm29672
ENSMUSG00000100425		Gm29131
ENSMUSG00000101005		Gm20871
ENSMUSG00000101300		Gm29130
ENSMUSG00000101426		Gm20978
ENSMUSG00000121543		
ENSMUSG00000121544		
ENSMUSG00000121545		
ENSMUSG00000121546		
ENSMUSG00000121547		
ENSMUSG00000121548		
ENSMUSG00000121549		
ENSMUSG00000121550		
ENSMUSG00000121551		
ENSMUSG00000121552		
ENSMUSG00000121553		
ENSMUSG00000121554		
ENSMUSG00000121555		
ENSMUSG00000100501		Gm29466
ENSMUSG00000100083		Gm29467
ENSMUSG00000101991		Gm21724
ENSMUSG00000100076		Gm20963
ENSMUSG00000121557		
ENSMUSG00000121556		
ENSMUSG00000101100		Gm28326
ENSMUSG00000101744		Gm28325
ENSMUSG00000099978		Gm29407
ENSMUSG00000101150		Gm29405
ENSMUSG00000099595		Gm29406
ENSMUSG00000100539		Gm20913
ENSMUSG00000100073		Gm29404
ENSMUSG00000100223		Gm29403
ENSMUSG00000100772		Gm28350
ENSMUSG00000101782		Gm28964
ENSMUSG00000101155	A0A087WNQ6	Sly
ENSMUSG00000101155	A0A087WRK1	Sly
ENSMUSG00000101155	A0A087WSR0	Sly
ENSMUSG00000100295		Gm28165
ENSMUSG00000100578		Gm28709
ENSMUSG00000101245		Gm28965
ENSMUSG00000121313		
ENSMUSG00000100456		Gm21868
ENSMUSG00000096122	Q5FWD5	Gm21943
ENSMUSG00000101943		Gm28532
ENSMUSG00000121314		
ENSMUSG00000100724		Gm28533
ENSMUSG00000099388		Gm28966
ENSMUSG00000101399	A0A087WPA5	Gm28961
ENSMUSG00000101350		Gm28962
ENSMUSG00000100614		Gm28963
ENSMUSG00000121558		
ENSMUSG00000121559		
ENSMUSG00000121560		
ENSMUSG00000121561		
ENSMUSG00000121562		
ENSMUSG00000121563		
ENSMUSG00000121564		
ENSMUSG00000121565		
ENSMUSG00000121566		
ENSMUSG00000121567		
ENSMUSG00000100278		Gm28082
ENSMUSG00000100692		Gm21672
ENSMUSG00000094052	J3QPK8	Gm21118
ENSMUSG00000099530		Gm29644
ENSMUSG00000099948	A0A9L6KDI9	Gm29424
ENSMUSG00000104442		4932431L22Rik
ENSMUSG00000101440		Gm29425
ENSMUSG00000103871		Gm38361
ENSMUSG00000104356		Gm31260
ENSMUSG00000103802		Gm21660
ENSMUSG00000104472		Gm38209
ENSMUSG00000103347		Gm37734
ENSMUSG00000104407		Gm38013
ENSMUSG00000102290		Gm21678
ENSMUSG00000103612		Gm37948
ENSMUSG00000102580		Gm37442
ENSMUSG00000102273		Gm34550
ENSMUSG00000102294		Gm37544
ENSMUSG00000103190		Gm34716
ENSMUSG00000100231	A0A087WNW4	Gm29554
ENSMUSG00000101469		Gm29556
ENSMUSG00000095508	J3QPZ4	Gm20812
ENSMUSG00000095606	A0A087WQC7	Gm21258
ENSMUSG00000095606	J3QNV4	Gm21258
ENSMUSG00000094570	A0A087WRK1	Gm20931
ENSMUSG00000100488		Gm29559
ENSMUSG00000099621		Gm20919
ENSMUSG00000095867	Q62457	Gm20917
ENSMUSG00000100784		Gm28421
ENSMUSG00000101044		Gm28420
ENSMUSG00000099670		Gm28423
ENSMUSG00000099636		Gm28422
ENSMUSG00000094746	A0A087WRK1	Gm20916
ENSMUSG00000094746	A0A087WSR0	Gm20916
ENSMUSG00000100494		Gm29033
ENSMUSG00000101118		Gm29034
ENSMUSG00000101748		Gm21823
ENSMUSG00000100064		Gm28339
ENSMUSG00000095793	A0A087WRK1	Gm20855
ENSMUSG00000095793	A0A087WSR0	Gm20855
ENSMUSG00000100299		Gm28584
ENSMUSG00000101127		Gm28585
ENSMUSG00000096650	A0A087WRK1	Gm20896
ENSMUSG00000102058		Gm28470
ENSMUSG00000100034		Gm28469
ENSMUSG00000099589		Gm21898
ENSMUSG00000101713		Gm28668
ENSMUSG00000099531	A0A087WRK1	Gm20869
ENSMUSG00000100008		Gm28481
ENSMUSG00000101134		Gm28482
ENSMUSG00000100537		Gm28485
ENSMUSG00000094660	Q497R7	Gm21394
ENSMUSG00000101052		Gm28471
ENSMUSG00000100881		Gm21824
ENSMUSG00000101160		Gm29338
ENSMUSG00000099840	A0A9L6KDV5	Gm21409
ENSMUSG00000099840	A0A087WRK1	Gm21409
ENSMUSG00000100951		Gm29339
ENSMUSG00000101068		Gm28759
ENSMUSG00000101405		Gm28758
ENSMUSG00000099633		Gm29071
ENSMUSG00000100232		Gm28947
ENSMUSG00000100485	A0A087WRK1	Gm20920
ENSMUSG00000100485	A0A087WSR0	Gm20920
ENSMUSG00000101484		Gm28798
ENSMUSG00000100587		Gm28797
ENSMUSG00000099828		Gm28796
ENSMUSG00000101158	A0A087WRK1	Gm20894
ENSMUSG00000101158	A0A087WSR0	Gm20894
ENSMUSG00000101286	A0A087WRK1	Gm21317
ENSMUSG00000101286	A0A087WSR0	Gm21317
ENSMUSG00000100316		Gm28812
ENSMUSG00000101284		Gm28811
ENSMUSG00000100651		Gm28810
ENSMUSG00000101933	A0A087WRK1	Gm20835
ENSMUSG00000101933	A0A087WSR0	Gm20835
ENSMUSG00000100647		Gm29027
ENSMUSG00000099894	A0A9L6KDJ7	Gm20911
ENSMUSG00000099894	A0A087WSS0	Gm20911
ENSMUSG00000100125		Gm28739
ENSMUSG00000100915		Gm29321
ENSMUSG00000096769	A0A087WPJ9	Gm21117
ENSMUSG00000094616	A0A087WQA3	Gm20888
ENSMUSG00000100653		Gm28238
ENSMUSG00000094647	J3QNI1	Gm21650
ENSMUSG00000094647	A0A087WSL2	Gm21650
ENSMUSG00000099646		Gm28541
ENSMUSG00000099535		Gm28542
ENSMUSG00000101285		Gm28600
ENSMUSG00000094821	J3QNI1	Gm21518
ENSMUSG00000094821	A0A087WQA3	Gm21518
ENSMUSG00000095979	J3QNI1	Gm21209
ENSMUSG00000095979	A0A087WQA3	Gm21209
ENSMUSG00000101339		Gm29180
ENSMUSG00000099731		Gm29181
ENSMUSG00000096902	J3QNI1	Gm20843
ENSMUSG00000096902	A0A087WQA3	Gm20843
ENSMUSG00000101533		Gm29393
ENSMUSG00000102045	A0A087WS79	Gm21294
